Feature_1,Feature_2,Feature_3,Feature_4,Feature_5,Feature_6,Feature_7,Feature_8,Feature_9,Feature_10,Feature_11,Feature_12,Feature_13,Feature_14,Feature_15,Feature_16,Feature_17,Feature_18,Feature_19,Feature_20,Label,Noise_1,Noise_2,Noise_3,Noise_4,Noise_5,Corr_1,Corr_2,Corr_3,Nonlinear_Feature,Client_ID
1.5770083435337616,-1.9176574201526304,-2.2845820927220446,3.5728936881060913,-0.2095400477339684,,2.5700658363575535,-2.340773531587515,-5.510453861516533,3.720056305869271,-3.801969098774527,-9.558964892569975,0.4070116323805184,4.218111383369001,3.163434203741487,0.257899198920046,7.076448331246884,3.1995320818105353,-0.0869288430586006,-2.4192657593028426,1,,2.1112963340995843,0.2582027347011369,0.6934958206046,2.022866118366792,0.9126907003900844,-2.1926060979462574,-3.235220516788013,-2.9421421360754048,Client_1
-0.053593194804515076,-0.918256129811166,3.391655992345962,0.14678637360317126,1.2560443504428105,0.18142129987361,1.6171169677744908,3.949811040777873,7.282882108481015,-4.830885258240778,2.2186772910312604,-4.371989833570879,2.52844091489104,-3.3806802523172,-0.4947532548330056,-0.8582699889229329,-9.805290730874358,0.7540287941879735,1.4118322313438303,0.4242959556661716,0,,0.6002129657442777,-0.532836268779924,,-0.5806352797527063,,-0.06606818037130753,3.455124571713961,1.6213060205209846,Client_1
1.7851646951022113,2.6499978034166203,-0.5916610971996008,1.697298715370641,,0.2216218931650653,-4.135513400880675,-0.23090865814523853,-2.672663823502997,2.3122325160841926,-2.368457790405734,-2.5366362655467594,-1.479666550503954,-1.011934951353263,1.9442887625647773,0.7166751763759689,1.1103275644017354,2.5843639892457384,-1.554853810040529,-2.515336878613615,0,0.27902152577033923,-0.8935150925192802,-0.01792796824979873,0.5116050903690205,-0.9891420800806211,0.9473801271375788,,0.7017064460819639,-0.35122031331493503,Client_1
,-2.7517123087715794,-2.163388241004511,1.7250693019184107,0.45879120255223094,-0.4816256521720059,-1.7010170264695756,1.5602942463992895,1.9258335218549207,-0.9221885087262585,4.85042807785501,2.8492770102270155,1.4423302103987443,-0.3154941793277579,-1.548499712355246,,-3.0166421689630774,0.19199664129541438,0.3521595487566951,1.0739349044522686,1,-1.0810565404082624,-0.28483693774220137,0.8530151882434975,-0.3038634294811303,0.6957197008450764,0.4115833409888488,-0.7551447367416851,,1.4174018190203237,Client_1
-1.0829068564984385,-0.9840624319501721,3.1186341842658747,0.33816860586290565,-0.7506906093860848,3.3295366412909435,10.353944158835827,-3.1625223698015623,-6.460735612825128,2.457343571400438,,3.3800651101673993,-2.775219780884858,1.7429640717885764,-4.013411413607856,1.0074936105529062,8.023087153934473,-2.931950216041263,5.1608708347011785,0.6303558639346358,0,-0.463161362085399,-0.5652587392104036,,2.1157708095629846,-2.147703239266853,-0.8596419482094069,-0.5895413767135962,-3.683531359721077,9.732649570247405,Client_1
1.5775458899707235,1.1684408530013974,-1.259378912351369,0.08506175635174174,0.8092364853747855,1.203781223605112,-0.35943308088860126,-4.1730817062926295,,-0.5644901741593313,-3.896398154579074,-3.1364521569196144,,1.1982668348324212,-2.2656464123785254,-0.044927714700767694,5.335353008242646,0.7228985004925936,-0.9823086193468971,-3.498673350954376,2,-1.0773760769847582,-0.009159038534655271,1.1111452152044625,-1.4798649055088138,-1.4946702201942292,0.5733260871722532,-0.471697279210048,-3.833089382231516,-0.8791116107567718,Client_1
0.28464766078483583,-0.7632732969802685,1.4795841645984313,-2.008815378796259,-0.43867364689201227,-3.5551311203978666,4.447835838798364,-2.629662391742329,3.947258582152588,-0.738394999485086,0.6054643807263239,1.8758962997721118,1.1147438209505023,0.9925847219833693,0.4416878348568659,0.8838787061151379,0.553427407485313,-4.76951485537538,-0.5374893149676889,4.147934607163515,0,-1.2829922241885696,0.4527563520766945,0.07321945031246505,0.6009137824153344,0.18911584971103457,-0.2924994366218534,0.7230432070424482,-3.062355727673882,-5.828281320286307,Client_1
0.5551437982321782,1.9148640296301107,-0.13980715433211155,2.8152331033792457,-1.0752970667164299,-0.7231552821975339,1.4111764316301476,0.811492643717528,-0.5176126161914383,-2.7425120972314816,1.902385055375833,-0.32213166621408096,-0.3297102188610064,0.8342064679746323,0.5445084465550027,-1.0367567844060264,-6.836939354522097,-2.3543938553388,-0.8454065942304803,-0.07928945845339497,0,-0.3409078773460798,-0.556717897857163,0.4660667482786038,-0.2889772582661584,-1.3767888249571572,-0.17601476897130292,-1.5574323913915467,1.4500542384301267,-0.8262174150436083,Client_1
1.009264988771614,-0.20071620426777248,-3.678095289491435,-3.37169931358428,4.4782403578005,-1.021142646267554,-1.2401953086391373,4.194877963606862,8.80576362880775,,4.841939612848353,3.824031022928901,0.8704613530993651,-2.806439372175769,1.1371416901457783,-0.43572320154915345,-2.9063941273069642,-1.5830436587618446,0.9882527275076434,2.748384816170237,1,-0.9273531341905741,-1.001314654197967,0.8730660663320997,-1.370256589207886,-0.9876583295984417,0.25715058445853056,1.7999412688119956,,2.674587030452449,Client_1
0.9707287566501092,,-0.6717211620403756,3.6371781153664955,-0.390976543365661,-0.4412463398570152,0.6824544306982976,,-3.153424480194953,,,-6.631578455873706,1.8975593571026863,3.253248862970208,1.7709112406829774,2.005069046949013,-2.8598623033862145,-2.6159691616075644,-2.3724896210164026,-3.6249244435984735,1,0.38193545223155334,-0.09511164770076601,1.323340922489938,,0.33760622247297195,-0.24432627187192044,-1.8737032144015806,-0.5620836807713049,0.03821611541035258,Client_1
1.1116798724537704,4.099703515090372,-3.475540241814125,1.1542260983436219,-1.7284892745973743,2.211193431334248,-3.3244486623655076,-0.6756317309935238,-8.549160176273812,-0.5004681941092934,-0.15420216565913814,0.8616134521703414,0.7795477954471219,3.688378927124739,0.04776080730914045,0.2104215830373968,,1.3555979501261324,0.2433337258724637,-2.4051384041189,0,-0.5589218472715883,0.6723893376113824,-0.7712694166774808,-0.9624988349193223,-0.7282175248055448,-0.03268859849310232,,0.8368656579031792,-8.764815839771622,Client_1
1.136946043604948,-3.93172629696919,-0.840492595080595,-1.4295056914882647,0.4117600756759423,2.894125776503718,2.5431790829721876,0.6773196008299063,4.315841556681098,-2.310402403511116,1.06280924815113,2.138281042728271,-0.011317077867929903,1.791417838864605,-1.6443141753559405,,0.7632624142074973,-1.423424061709576,-2.8932574248376115,-2.565146237792839,1,1.197246923645228,0.08387250176093364,,-0.37075098380764737,-1.0595884837020841,0.1250366971497615,0.6177464307678013,-1.0227549350972156,-2.044404273400796,Client_1
1.6140269179549727,1.331424880815225,1.4620662291817346,2.280151409682851,-0.27585588489858126,-0.6919069039029302,-1.2378539783707603,1.7834163749294016,-4.309407781036039,-4.562456904849963,4.457156548956165,,4.682490140205884,1.5499116064775982,-3.593419439174931,,-10.930958340696298,-0.9796267488744178,3.0207836863139006,3.4210720627014966,0,-0.05761879703358539,-0.836980354439587,-0.07502700039680087,-0.5160265317217283,2.4504557341315008,-0.005031776204475258,-1.244605482469427,2.188602310116046,-1.1755583518427515,Client_1
1.7843021400406793,-2.514625322838297,-1.7166052911665204,-1.8500223879938988,0.5728102268949748,0.6975260406803947,5.49177404090808,2.64726913352424,6.743587892576376,-4.212941139883471,4.196491392232057,0.5083630345526026,3.1344456865957455,0.4935360955918997,1.5169304503191698,-1.3481988183639395,-7.354124206550731,-1.7144587657699488,1.2780739024566294,2.0995037128265515,1,-0.2595913513636048,-2.83303029014274,1.0692837063951832,-0.5456553943625845,-0.07131789051481921,,0.7629483625574954,1.5140349872494756,-0.5743019163081688,Client_1
0.6092838222712542,4.656415022545313,-0.9333959988356624,0.49703218865926346,0.5448173343319154,-1.4769745021355891,3.144508634497968,-3.545704411453087,-2.151930064812192,-2.689574174159861,1.1937005112924435,-2.995179069407634,1.4272129349061844,1.7781352500111998,2.4823647591486795,-0.5678588482774253,-6.760591531092036,-1.4553296274125134,-0.29680900250810016,5.080680460469068,0,-0.25276325509618536,0.06354190456093739,1.9852265356713568,2.2448984141487265,-0.012993678683590195,0.16975075882094376,,-1.8105224195744074,2.036713613414541,Client_1
2.101846710673946,-0.039208329030850475,-0.09677707436237559,4.10698944544445,-0.5537555381955973,-1.8135029922103123,0.015572049885492484,-1.3630537727269176,2.307028391154979,-1.1882160284748968,1.714799344989899,-3.3387766761842674,,-0.3610940198920394,-0.6982542552611067,-1.4527894020404297,-3.4875095439099724,-0.5330443117554214,1.5248142766013246,-2.5270612761120246,0,1.9094166404701305,0.5332073178993125,1.3339981858769252,1.090979027619465,,1.434884765141654,-1.7823290286049038,-1.5061211214787036,-0.3413521954923516,Client_1
3.40454333090839,-0.35057991659605103,-2.8323355326017596,-3.0668131192225365,-1.1207308149891642,-0.6226881402484363,0.8077445185317543,-2.2910316970734614,0.24517219717879862,-0.3998819565952493,-0.4721177914572181,3.0773894128201054,-2.5937188493645396,3.259176332427227,-0.5466053778879916,0.2415300934073801,7.442428928898222,-0.5175204712033487,-2.499179044592535,0.5778970174700362,0,0.18932830729237413,-0.8965855406471915,0.669868037904822,-0.9353972599822935,1.6646680302676264,1.3884279192435145,1.5961250949357095,-2.5586476808513274,0.9088131126707332,Client_1
-0.1522730132267417,-0.07507285656119733,-2.3228709807265555,-0.8676190462034199,-0.9145576851465739,-2.7338278272153302,-1.9502007306791032,0.9361854686889595,-0.5220085033967249,-0.3145631248892541,0.11510337639824719,-0.26413116617018867,0.5351305537543534,3.7824925558079365,-0.41831054294353087,,4.677546934787015,-1.4169664184333968,1.2710614782382739,-1.4672464886774585,0,-0.6771617115121117,1.193311005927126,,-1.426483156621165,1.1042145208197445,-0.289917289957198,0.8054914042335656,0.7787723089250349,5.561478120642248,Client_1
2.6580336024198843,3.2380783417781993,-2.4505953360515345,3.46996925723611,-0.6343769947727025,0.6913780275075507,-4.748662334164631,0.26950684274559844,-6.024152167437732,-2.07211730234582,1.3229631890358222,-0.16043180556372758,2.901249633193852,1.175621881663789,-1.5571489686826387,1.5472474536705467,-7.196062888986277,0.6845667424315252,0.44466597458157564,-1.6632495216780787,0,-1.0370660735699961,-0.7798066757376003,-0.7472218322204848,,1.089321356628154,1.1846755625809846,-1.6386209529182811,1.4373541623174324,-2.1836032541284705,Client_1
1.3220217744435416,-0.7631408220836504,-2.6081763293270814,3.608944892659156,-1.8147018613127823,-4.2255525294245135,4.880675361968171,5.76136302376368,2.469071384616914,-3.833676362214397,-4.269749750990797,-10.853604591423498,-2.6350619647293376,,2.74408016902092,-0.04992966600497514,3.5598410532746416,-0.295578048359719,-0.7472250984566444,-1.9429214326675903,1,-0.6465728842425266,0.13416641599584353,-0.24237545810511135,-1.5446211686074136,-0.25128086132474453,0.22382434821887626,-1.6373936731325183,5.328722677790775,9.969114695460485,Client_1
1.082810664979485,-1.509505719724317,-2.486105599038628,-2.444655194258142,3.2072067533276734,-1.1447312739372077,-1.8242043336807476,2.4629023934934815,7.26291065963981,1.6814329325790838,,5.978385461702115,0.7518881327668052,-3.2754772440469653,2.27135234784663,-1.3144980425978445,-1.5902994165866469,-1.2325383708525595,0.6382228082611068,3.170904452315079,1,0.5211224283793383,0.49888319476821275,-1.202671507771992,,-0.0012250383082545331,-0.2367953547945313,0.7850719277742548,1.731716088464309,2.5599321695867934,Client_1
-0.4559246996898929,2.73092546075919,2.4080729491034414,0.24338161575351847,-3.804495894546333,,4.140000815253072,-3.3312946047914322,-8.888956447370703,1.1303559380888681,0.18314984485915442,3.7872475986809304,-2.7911182388041516,1.3485413481098503,-3.7238391764322776,0.5384036605931264,2.504805307147116,1.625097977623096,5.934354152448234,1.491419059614151,0,1.8314587658543537,0.14934191105988046,-0.35928530430641653,-0.3513349354557117,0.6025353655868659,-1.3096303237305107,-0.07827689174715324,-2.3663084376272017,4.702459580916622,Client_1
,2.473354530534074,-1.2703425720066264,-0.20874435158083404,-3.3930023568604777,1.1565146685617829,3.9891241530738384,-0.6754841813129945,-2.026086545086939,-0.511612251961897,-0.22914754806883653,5.400219843833274,-1.2368653690866362,-0.10738784148024894,-0.7822276453281762,-1.920487119788199,-1.080185851724275,-1.8349320951662196,3.5884386089584805,-2.1961816644941656,0,0.6855897462984164,-0.547191788882491,1.383424078555975,0.9513326061105448,,-0.39217680709278174,0.06131225870069476,0.18647361376118943,-1.2115823463546318,Client_1
-1.6203838240659232,,0.06414518751056164,4.557594444997141,1.90375863689035,,-4.2157599175739575,-0.8752771552707856,4.830740285144373,-1.379913456810866,2.397278644169312,-4.874434478718579,,-1.9017517011221523,-1.4137384676083387,1.6276262230665985,-2.2144945156154945,-0.015063094258898624,0.35087187567337985,-2.515149070725001,0,0.1909165241437107,0.32158454037275613,1.0237023365900986,-0.11718903406453861,-0.4164627354608322,-2.2136417261913177,-2.430814808047368,-0.7285036176311452,0.8548686081959159,Client_1
1.2229215579960067,-2.260668920241775,-4.315649084161281,-0.9701343615886908,1.0841241453970407,-2.6356049304793316,-5.588128768312565,1.5937220286339115,6.4637968504794205,-1.0503376212091662,3.218689913868574,2.7700092301038635,-1.3182482487365812,0.2536837912577068,-0.18601201292380032,0.17954075686119222,3.1520253465931427,0.04449016467351741,-3.9962347455631164,-0.7482534492768496,0,1.3736585451629577,-2.3849055089505824,1.2354317757568007,-1.0110371300457306,-0.6371947172595566,-0.16968966228238486,0.5322941435861483,0.5620704433977557,12.321082750527383,Client_1
1.714458233772409,2.7037135573464264,-1.5146931955313083,1.654563818944046,1.5001404476901516,-6.00319287192602,2.0300166127441397,-5.280087616018795,8.903165954418967,0.22067695523424602,-0.8512434138335891,-2.4119373203183088,-1.1573621124392948,-2.478951785911005,5.382968882548284,-0.18842990722644717,-1.4591530998985311,-5.368934242422596,-5.2288660389178485,1.8134875817297598,0,0.3278795241593574,0.4685401615460691,-0.05892635452305161,-0.17973251401012086,-1.101899972988713,0.9403637029570476,-0.6907432072978952,-4.32598621021967,10.077268814557996,Client_1
0.4102275162011376,1.7168341432244312,,-0.6783903568849556,-0.4877804367666111,3.446330950066591,6.0680866325633,0.15238834025397086,-0.5928833602249476,1.0707304574528336,-3.803330738684311,-3.416645540199928,-1.6825338996071868,1.7241002000611227,4.689188712213839,0.2388194938404726,0.9494208026024186,-0.8443729057141327,-0.17593752342124613,-3.8431991945900728,1,-1.2935076252040958,0.5568747223681456,0.5209768734917716,-1.117197665740445,0.6967929604960715,-0.34385085806167787,0.2112096079768744,0.7117379804042977,-2.263930634887705,Client_1
0.4126234129347388,1.0632044901146283,-2.577219727567541,2.004325073365713,-1.8034322537079903,4.400723239979451,10.864569822603961,-3.721992555438198,-5.66364523348819,0.7536962167738896,,0.4568794914695124,1.6154970879817754,1.948690001072336,4.514999448958996,-0.6216005133381738,-5.2027691182763816,-2.5242466148074154,-1.21501585921309,1.6315310452404996,1,1.0059245117964166,-1.5365306903820384,-0.14842940106418565,-0.021418294952336624,0.2769131957997032,-0.29478712082034414,-1.0228239400161563,-3.4240947765317924,-12.376156979106623,Client_1
1.6247393579408032,0.7493895618425432,,-2.7508999939164793,0.12162742086349487,-2.9373904369217008,2.1947256724036723,-0.23391048126580039,,1.1891493820858714,-1.9379287565562069,-0.9234553383504475,-0.7799755527580807,0.11702871737477893,0.8989439696344201,1.8671179231749653,6.744998670992339,,3.1175917059929015,0.7849896344175344,0,-0.9394632419859826,-0.48663118818926915,0.017972579368308247,0.6422919936033016,2.064494389843675,0.40845182394709123,1.13449231279749,-0.06153867366822874,0.07814911605430519,Client_1
0.24687814732493396,2.282441969628346,1.3475807407184837,-0.7919309845444604,-0.8590820955868288,-0.3316906844039955,1.7054744036021177,-3.3103814849544118,-1.4549377016692093,-2.6935337935226142,-3.8390749923464877,-1.2584035909088278,-4.9822306724857555,,-3.82981558445709,-0.06217733102180521,6.95775533084995,0.1941544171520695,-2.8684134215394597,-0.3121779504726442,2,0.8178896580250287,-1.407087194784017,0.16222321689883193,0.02084148213777202,-0.6809668359129796,-0.4691942835708108,0.6620170481034757,-2.524788714242519,-1.0661195142967963,Client_1
0.5820400201741878,0.1499180573481882,-1.2535355365259653,1.586804098218134,-1.7450453428411112,-0.4056151345550172,1.2352925067710867,1.7487071545476454,,-0.7355928269346341,-0.4104508521465373,,-0.05196630503439614,-0.9854618818781009,1.3971627925162782,-0.8955945345290383,-2.842803607288619,-0.5129770087419334,-0.7935406743783664,-0.7723399455609106,0,-0.22747625995340778,0.3454141816438536,0.31314302313353215,-1.129888087902751,-0.30184589415275553,-0.18817957418731782,-0.6991628825025968,1.681290360347475,-0.45857537935986786,Client_1
0.6625371890645892,4.299818862690152,1.8232826608575738,2.7893077778848405,0.3528391957788941,5.0830582775183935,1.7345781798914162,-2.900996756059387,-10.23408447560209,-0.9851463005181402,-0.15003061274382512,1.0507511665320184,-1.4991737419908262,-1.4541483289229298,-4.216446482707157,0.267445638263639,-4.321354658778832,3.133567541188982,1.9191763072217207,2.252047426110864,0,-0.1373109657888796,-1.4222345015068736,-0.29356683659088617,-0.4191337935889047,-1.1556415146228087,0.07414111448266976,-1.080750935084027,,9.712432872865374,Client_1
,1.702375934948641,-4.028477797203028,4.540164312756776,2.535099865018821,-4.929443460003995,-0.6809141594183399,0.5412320971535531,3.68092297410239,0.9681264374366203,0.5444806120330723,-2.4846157222780336,-1.117609252442247,-1.4483065725490696,-1.3529285803831128,2.0128818226167318,6.061603363022273,-3.7678565866038944,6.920496334300914,-5.062822703230234,2,-0.2916937497932768,0.014508999262654136,-0.08313352572149399,0.5511266040869559,-0.4498663007101679,-0.0427123160726994,-2.5855639737722624,1.094798453993564,20.386922149758202,Client_1
1.835543078806675,-0.4380190150160326,5.765741765526803,1.6658318176828666,0.00753904250009374,-3.852975049222603,-3.3911040521097067,-0.43667819336456914,-1.5826815910664116,1.585474342796565,3.726176543571266,-8.77252622813592,-2.0644095870112893,5.289661252028595,0.03975891167660317,-1.2798174736904866,3.0560513257063016,2.484201851925247,2.541156598470471,0.9801207738390075,1,1.356240028570823,-0.20487666386471723,-0.05247385606304944,,-1.75110860587232,0.40168832809853244,-0.7820246799040681,-0.7392698165104279,-22.22466252303777,Client_1
0.500458624517074,-1.3256775414647686,2.4712051811622993,-2.9883883122532837,-1.2438797232600947,0.9634543201862884,,-0.3336695668966978,,-4.0506431124214535,0.46080762672143694,,1.6658858507308245,-0.08922994949942287,1.024407497794253,-1.1542795824037821,-5.220477471933206,0.9928468089086249,0.18391353614772754,2.239123244408745,0,0.9843223984765838,-1.2276799644560572,-0.5491264809895774,0.7379349262621552,-0.857134710434541,-0.15010407482000504,1.3868368618955869,-0.991324600622051,1.467608542767437,Client_1
2.459743419866964,5.1943349582624885,-4.484922891324054,3.485049897385018,-1.1037024390623118,,3.9999502360525168,3.0276924590876,-2.1549846107156343,-7.088691834495026,-2.191679616580937,-1.6611010292620287,2.303722686012083,-1.058315832655576,-1.9654544686355355,1.040075009807118,-7.591034850580643,-3.7796274906493004,3.9847021813698134,-2.2850327682659968,0,1.3254321090950785,0.7341063358072487,-0.13118015426484045,-1.4012540141997682,-1.337846371815948,1.414944049328826,-1.655517057790123,4.978042425253149,3.878665015713917,Client_1
-1.2183315851248266,-0.43438353440801003,-4.0070259518617295,-0.4925825278668656,-2.6357172795484143,-1.2311977890798582,-1.4391989653121764,0.45658700441307265,-0.6231514536154635,-0.4241838202123054,0.26166761534795835,3.2048726148544238,2.390639580724941,1.9134212103967623,0.48532666321354245,-0.004422262718613811,-0.18667607598052588,-0.9460735320674654,-0.12078276184473447,-1.2807200903824678,0,-0.7597031174802871,0.6569290663420881,0.5634099508221323,-0.5798551814633284,0.3075529177284476,-1.3822516416653425,-0.0041726826486885304,0.15544957351042293,4.416328997339981,Client_1
-0.40538869111380604,-1.9624202588403803,0.276401695514521,0.8680458769538829,-0.8795738702168425,-1.5178503392538243,-6.653759106099725,2.822512146982967,1.1518082610334894,-1.8015228060070556,,-0.16278950979550694,1.4380697325818537,2.6447986898899334,-1.78370307218428,-2.1235541238316,-2.4266590639422456,0.3672692566876494,-2.113530396075923,-2.312282836322038,1,-2.914255989816941,-1.406719432559558,-0.05139492719252362,,-1.557717116529638,-1.1305493353875609,-0.36959444496114463,1.910160026307369,-1.2245139792169217,Client_1
-0.12873835556714852,5.3004527339052485,,-2.9369920501675395,-0.322668409875728,3.767020413610931,1.4581073282529062,0.27897595257776553,-1.3826754549601674,-3.4475108220580406,0.037851741207488354,8.792350230833296,0.34840894593605753,-1.4089814130015137,-0.3730374685976665,-2.1897100312479694,-6.4623714555819145,-2.502369071276112,0.03658565652321499,,0,0.4559041951707027,0.8778260312391258,-0.366602569838744,-0.5690613908465737,-0.6502330862292857,-0.3810086633905462,1.6042984112411363,2.2717730290004194,-16.57998758825771,Client_1
0.8416911747700306,-0.5631814349111035,5.221640364009976,2.031612960936851,-0.6604828690407223,-3.2955573858225073,-7.32971573742139,0.22119901003048015,,2.024215125539391,6.556928295083583,-1.316085277462027,-1.4265928412036184,1.6852883178162321,-0.9587118029159636,1.386350422583147,-2.282560507985872,2.2412372074882594,1.213426933212151,0.8351947320999531,1,0.5532512199847837,-0.8395275580176573,0.6163942905303591,0.954164514190924,-1.3351466116608586,-0.683544637796749,-0.879618271821666,-0.13145758107340694,-17.899725389156696,Client_1
0.41030490472518094,0.17051903431561766,-0.7436252925719138,-3.8496561593243923,2.5028974225819267,1.3563264903959873,1.1194329783993313,3.3025576625510524,8.180265482802165,-3.172032394183782,2.627349679193135,0.9098069013571508,-1.1762929813010548,0.5194141606476976,1.9996853456528252,1.5708477718402845,-2.839742951219986,-2.0727411676488474,-1.4127260785707514,-1.52838163898394,1,-0.30964971398806124,0.40684763513978306,1.4767436707882908,1.3049402040080331,-1.3024560839920498,-0.4644502227756351,1.897319586169229,3.2433812591378537,-0.47438587421844447,Client_1
1.811313006146705,-0.19966681384266227,,0.7027732936289812,-2.322106713471708,2.7292633407017304,6.315217187709517,0.4386428860693,0.18299840942648107,-1.340537188092806,-0.6688522884308139,2.6158602086112124,-0.5882591274042936,0.14238841556386794,1.3295467475140799,-0.5130433929808358,-4.7082704740615275,-2.727231686054118,-1.540786892548082,-1.3824187053094499,1,1.0960699074773985,-0.863189712166828,,,0.6134432666501503,0.9478182568010065,-0.10048587484634802,0.23139214339278943,-0.08130774869714932,Client_1
